file,network_type,k,p,seed_ris,seed_greedy,seed_exact,spread_ris,spread_greedy,spread_exact,spread_ris_ic,spread_greedy_ic,spread_exact_ic
nodes100_gamma2_v9.csv,SF,4,0.5,"[15, 2, 9, 3]","[2, 3, 9, 0]","[0, 2, 3, 9]",0.80243,0.81842,0.81842,0.8017128,0.8190629,0.8189388
nodes100_gamma2.5_v5.csv,SF,4,0.5,"[12, 11, 0, 4]","[12, 11, 0, 4]","[0, 4, 5, 6]",0.8520200000000001,0.8520200000000001,0.8734799999999999,0.8521684,0.8521684,0.872869
nodes100_gamma2.25_v3.csv,SF,4,0.5,"[4, 6, 1, 2]","[4, 6, 1, 2]","[0, 1, 2, 3]",0.8928200000000001,0.8928200000000001,0.89544,0.8929104,0.8929104,0.8946736
nodes100_gamma4_v8.csv,SF,4,0.5,"[8, 3, 11, 4]","[8, 3, 11, 4]","[3, 4, 8, 11]",0.6379199999999999,0.6379199999999999,0.6379199999999999,0.6401195,0.6401195,0.6401195
nodes100_gamma4_v3.csv,SF,4,0.5,"[6, 1, 0, 5]","[6, 1, 0, 5]","[0, 1, 5, 6]",0.79891,0.79891,0.79891,0.7990461999999999,0.7990461999999999,0.7990461999999999
nodes100_gamma2.5_v7.csv,SF,4,0.5,"[0, 4, 2, 3]","[0, 4, 2, 3]","[0, 2, 3, 4]",0.8418399999999999,0.8418399999999999,0.8418399999999999,0.8402670000000001,0.8402670000000001,0.8402670000000001
nodes100_gamma2_v2.csv,SF,4,0.5,"[0, 1, 6, 5]","[0, 1, 6, 5]","[0, 1, 5, 6]",0.8326899999999999,0.8326899999999999,0.8326899999999999,0.8313147999999999,0.8313147999999999,0.8313147999999999
nodes100_gamma1.5_v3.csv,SF,4,0.5,"[10, 7, 5, 9]","[10, 7, 55, 4]","[5, 7, 9, 10]",0.63051,0.6288,0.63051,0.6294656,0.6294042000000001,0.6294656
nodes100_gamma2.25_v9.csv,SF,4,0.5,"[15, 4, 13, 2]","[15, 4, 13, 2]","[2, 4, 8, 13]",0.73009,0.73009,0.74097,0.7313930000000001,0.7313930000000001,0.7420635
nodes100_gamma2.25_v1.csv,SF,4,0.5,"[0, 10, 1, 7]","[0, 10, 1, 7]","[0, 1, 7, 10]",0.81511,0.81511,0.81511,0.8155450000000001,0.8155450000000001,0.8155450000000001
nodes100_gamma1.5_v8.csv,SF,4,0.5,"[18, 0, 10, 3]","[18, 0, 10, 3]","[0, 3, 9, 10]",0.74653,0.74653,0.75489,0.7455742,0.7455742,0.7538379000000001
nodes100_gamma3_v1.csv,SF,4,0.5,"[17, 0, 16, 10]","[17, 0, 10, 12]","[0, 6, 7, 10]",0.73245,0.73402,0.7419399999999999,0.7314161,0.7335461999999999,0.7430448
nodes100_gamma3.5_v10.csv,SF,4,0.5,"[8, 3, 6, 0]","[8, 3, 6, 0]","[0, 3, 6, 8]",0.57131,0.57131,0.57131,0.5715207999999999,0.5715207999999999,0.5715207999999999
nodes100_gamma3.5_v7.csv,SF,4,0.5,"[18, 8, 2, 13]","[18, 8, 2, 13]","[2, 8, 13, 18]",0.71111,0.71111,0.71111,0.7127775,0.7127775,0.7127775
nodes100_gamma2.5_v3.csv,SF,4,0.5,"[3, 1, 6, 7]","[3, 1, 6, 7]","[1, 3, 6, 7]",0.78347,0.78347,0.78347,0.7810699,0.7810699,0.7810699
nodes100_gamma2_v3.csv,SF,4,0.5,"[6, 7, 10, 3]","[6, 7, 10, 3]","[3, 6, 7, 10]",0.70482,0.70482,0.70482,0.7050249,0.7050249,0.7050249
nodes100_gamma2.25_v5.csv,SF,4,0.5,"[3, 5, 8, 12]","[3, 5, 8, 12]","[3, 5, 8, 12]",0.60846,0.60846,0.60846,0.6081994000000001,0.6081994000000001,0.6081994000000001
nodes100_gamma2_v5.csv,SF,4,0.6,"[6, 1, 0, 4]","[6, 0, 1, 2]","[0, 1, 4, 5]",0.8502799999999999,0.8496299999999999,0.85544,0.8498576,0.8499428,0.8545368999999999
nodes100_gamma3_v10.csv,SF,4,0.6,"[2, 0, 5, 1]","[2, 0, 5, 1]","[0, 1, 2, 5]",0.87908,0.87908,0.87908,0.8785536,0.8785536,0.8785536
nodes100_gamma1.5_v6.csv,SF,4,0.6,"[5, 1, 2, 24]","[5, 1, 2, 11]","[1, 2, 5, 24]",0.762,0.76103,0.762,0.7586188,0.75851,0.7586188
nodes100_gamma4_v1.csv,SF,4,0.6,"[0, 1, 2, 14]","[0, 1, 2, 14]","[0, 1, 2, 14]",0.80032,0.80032,0.80032,0.8039373999999999,0.8039373999999999,0.8039373999999999
nodes100_gamma3_v9.csv,SF,4,0.6,"[3, 0, 1, 6]","[3, 0, 1, 6]","[0, 1, 2, 6]",0.91105,0.91105,0.91253,0.9100784000000001,0.9100784000000001,0.9120589
nodes100_gamma4_v3.csv,SF,4,0.6,"[6, 1, 0, 5]","[6, 1, 0, 5]","[0, 1, 2, 5]",0.85034,0.85034,0.85769,0.8504066,0.8504066,0.8577525
nodes100_gamma2.5_v9.csv,SF,4,0.6,"[0, 5, 10, 7]","[0, 5, 10, 7]","[0, 5, 7, 10]",0.8396,0.8396,0.8396,0.8391288,0.8391288,0.8391288
nodes100_gamma2.25_v9.csv,SF,4,0.6,"[15, 4, 13, 3]","[15, 4, 13, 2]","[2, 4, 8, 13]",0.77177,0.77091,0.78825,0.7698694,0.7699002,0.7864766
nodes100_gamma1.5_v2.csv,SF,4,0.6,"[10, 9, 4, 17]","[10, 9, 4, 11]","[2, 4, 9, 17]",0.6825899999999999,0.68233,0.6834399999999999,0.6811566,0.6814414999999999,0.6821689999999999
nodes100_gamma4_v2.csv,SF,4,0.6,"[8, 1, 0, 11]","[8, 1, 0, 11]","[0, 1, 8, 11]",0.7136600000000001,0.7136600000000001,0.7136600000000001,0.7130019,0.7130019,0.7130019
nodes100_gamma3.5_v8.csv,SF,4,0.6,"[1, 2, 3, 4]","[1, 2, 3, 4]","[1, 2, 3, 4]",0.71272,0.71272,0.71272,0.7156587000000001,0.7156587000000001,0.7156587000000001
nodes100_gamma1.5_v4.csv,SF,4,0.6,"[4, 0, 2, 1]","[4, 2, 0, 3]","[0, 1, 2, 3]",0.91975,0.91912,0.92618,0.9190973,0.918925,0.9255842
nodes100_gamma2.25_v1.csv,SF,4,0.6,"[0, 10, 1, 7]","[0, 10, 1, 7]","[0, 1, 7, 10]",0.85674,0.85674,0.85674,0.8566916,0.8566916,0.8566916
nodes100_gamma1.5_v7.csv,SF,4,0.6,"[19, 6, 45, 33]","[19, 6, 45, 33]","[6, 19, 33, 45]",0.38666,0.38666,0.38666,0.38597149999999997,0.38597149999999997,0.38597149999999997
nodes100_gamma2.5_v2.csv,SF,4,0.6,"[1, 0, 13, 2]","[1, 0, 13, 2]","[0, 1, 2, 13]",0.78735,0.78735,0.78735,0.7856869000000001,0.7856869000000001,0.7856869000000001
nodes100_gamma2.5_v3.csv,SF,4,0.6,"[3, 1, 6, 7]","[3, 1, 6, 7]","[1, 3, 6, 7]",0.82791,0.82791,0.82791,0.8282745,0.8282745,0.8282745
nodes100_gamma3.5_v4.csv,SF,4,0.6,"[5, 0, 2, 1]","[5, 0, 2, 1]","[0, 1, 2, 5]",0.81798,0.81798,0.81798,0.8193081,0.8193081,0.8193081
nodes100_gamma4_v8.csv,SF,4,0.6,"[8, 3, 1, 4]","[8, 3, 1, 4]","[1, 3, 4, 8]",0.7158399999999999,0.7158399999999999,0.7158399999999999,0.7162683,0.7162683,0.7162683
nodes100_gamma2.5_v6.csv,SF,4,0.6,"[5, 4, 1, 21]","[5, 4, 1, 18]","[0, 2, 3, 4]",0.80566,0.80557,0.81048,0.8038074000000001,0.8040695999999999,0.8091191999999999
nodes100_gamma1.5_v1.csv,SF,4,0.6,"[1, 9, 4, 0]","[1, 9, 4, 0]","[0, 1, 4, 9]",0.70495,0.70495,0.70495,0.7062439,0.7062439,0.7062439
nodes100_gamma2_v7.csv,SF,4,0.6,"[13, 7, 22, 1]","[13, 7, 19, 1]","[1, 7, 13, 22]",0.69108,0.6905100000000001,0.69108,0.6903092,0.6902263000000001,0.6903092
nodes100_gamma2.25_v8.csv,SF,4,0.6,"[5, 16, 1, 3]","[5, 16, 1, 3]","[1, 3, 5, 16]",0.8401700000000001,0.8401700000000001,0.8401700000000001,0.8398836,0.8398836,0.8398836
nodes100_gamma2.25_v7.csv,SF,4,0.6,"[2, 0, 1, 4]","[2, 0, 1, 4]","[0, 1, 2, 4]",0.95752,0.95752,0.95752,0.95765,0.95765,0.95765
nodes100_gamma4_v5.csv,SF,4,0.6,"[15, 13, 5, 0]","[15, 13, 5, 0]","[0, 5, 9, 13]",0.67456,0.67456,0.67685,0.6728023000000001,0.6728023000000001,0.6744996000000001
nodes100_gamma3_v7.csv,SF,4,0.6,"[1, 8, 2, 5]","[1, 8, 2, 5]","[1, 2, 5, 8]",0.80206,0.80206,0.80206,0.8020488,0.8020488,0.8020488
nodes100_gamma3_v4.csv,SF,4,0.6,"[3, 6, 0, 20]","[3, 6, 20, 1]","[1, 3, 5, 20]",0.63566,0.63502,0.63589,0.6365902,0.6367137,0.6375339
nodes100_gamma2.5_v5.csv,SF,4,0.6,"[0, 6, 5, 4]","[0, 6, 5, 4]","[0, 1, 4, 5]",0.91024,0.91024,0.91182,0.9096679000000001,0.9096679000000001,0.9112328
nodes100_gamma1.5_v8.csv,SF,4,0.6,"[0, 10, 3, 9]","[0, 10, 3, 9]","[0, 3, 9, 10]",0.80192,0.80192,0.80192,0.8011197,0.8011197,0.8011197
nodes100_gamma4_v9.csv,SF,4,0.6,"[8, 0, 1, 3]","[8, 0, 1, 3]","[0, 1, 3, 4]",0.74311,0.74311,0.7503,0.7434829000000001,0.7434829000000001,0.7493225
nodes100_gamma2.25_v10.csv,SF,4,0.6,"[20, 12, 3, 13]","[20, 12, 3, 13]","[3, 7, 12, 13]",0.55866,0.55866,0.5745899999999999,0.5611173,0.5611173,0.5769486
nodes100_gamma2.25_v5.csv,SF,4,0.6,"[3, 5, 8, 12]","[3, 5, 8, 12]","[3, 5, 8, 12]",0.66103,0.66103,0.66103,0.6630422,0.6630422,0.6630422
nodes100_gamma1.5_v5.csv,SF,4,0.6,"[71, 32, 10, 8]","[71, 32, 7, 20]","[8, 10, 16, 32]",0.21216,0.2101,0.21835,0.21112809999999999,0.21096969999999998,0.2163717
nodes100_gamma3_v1.csv,SF,4,0.6,"[16, 0, 7, 10]","[16, 0, 7, 10]","[0, 4, 7, 10]",0.79783,0.79783,0.80876,0.7987135999999999,0.7987135999999999,0.8098605000000001
nodes100_gamma2.25_v3.csv,SF,4,0.6,"[4, 0, 1, 2]","[4, 0, 1, 2]","[0, 1, 2, 3]",0.93132,0.93132,0.9384,0.931395,0.931395,0.9380096
nodes100_gamma3.5_v7.csv,SF,4,0.6,"[18, 8, 2, 13]","[18, 8, 2, 13]","[2, 4, 13, 18]",0.76446,0.76446,0.7650600000000001,0.7627038,0.7627038,0.7630409
nodes100_gamma2.25_v6.csv,SF,4,0.6,"[0, 1, 3, 10]","[0, 1, 3, 10]","[0, 1, 2, 10]",0.90677,0.90677,0.90683,0.9077202,0.9077202,0.9074297
nodes100_gamma2_v3.csv,SF,4,0.6,"[6, 7, 1, 3]","[6, 7, 1, 3]","[1, 3, 6, 7]",0.7509399999999999,0.7509399999999999,0.7509399999999999,0.751181,0.751181,0.751181
nodes100_gamma2_v8.csv,SF,4,0.6,"[3, 0, 2, 12]","[3, 0, 2, 20]","[0, 2, 3, 12]",0.8548100000000001,0.8548100000000001,0.8548100000000001,0.8559408000000001,0.8561763,0.8559408000000001
nodes100_gamma2_v6.csv,SF,4,0.6,"[0, 4, 1, 8]","[0, 4, 1, 8]","[0, 1, 4, 8]",0.90792,0.90792,0.90792,0.908223,0.908223,0.908223
nodes100_gamma2_v10.csv,SF,4,0.6,"[10, 0, 11, 5]","[10, 0, 11, 5]","[0, 5, 10, 11]",0.80766,0.80766,0.80766,0.807274,0.807274,0.807274
nodes100_gamma3.5_v6.csv,SF,4,0.6,"[7, 13, 9, 2]","[7, 13, 9, 2]","[2, 3, 6, 13]",0.71537,0.71537,0.7198,0.717427,0.717427,0.7213593
nodes100_gamma3_v8.csv,SF,4,0.6,"[2, 0, 16, 8]","[2, 0, 16, 8]","[0, 2, 8, 16]",0.80257,0.80257,0.80257,0.8054006,0.8054006,0.8054006
nodes100_gamma4_v6.csv,SF,4,0.6,"[4, 1, 3, 2]","[4, 1, 3, 2]","[1, 2, 3, 4]",0.79583,0.79583,0.79583,0.7960634,0.7960634,0.7960634
nodes100_gamma3_v2.csv,SF,4,0.6,"[10, 2, 1, 4]","[10, 2, 1, 4]","[0, 1, 2, 4]",0.7952100000000001,0.7952100000000001,0.7989,0.7958326,0.7958326,0.7999177000000001
nodes100_gamma3_v5.csv,SF,4,0.6,"[0, 1, 2, 9]","[0, 1, 2, 9]","[0, 1, 2, 9]",0.7087899999999999,0.7087899999999999,0.7087899999999999,0.7096234,0.7096234,0.7096234
nodes100_gamma1.5_v10.csv,SF,4,0.6,"[2, 1, 0, 3]","[2, 0, 1, 4]","[0, 1, 2, 3]",0.95551,0.95548,0.95551,0.9560922,0.9562759,0.9560922
nodes100_gamma4_v7.csv,SF,4,0.6,"[3, 0, 2, 6]","[3, 0, 2, 6]","[0, 2, 3, 6]",0.86239,0.86239,0.86239,0.8612617,0.8612617,0.8612617
nodes100_gamma2.5_v1.csv,SF,4,0.6,"[10, 11, 6, 2]","[10, 11, 6, 2]","[2, 4, 6, 9]",0.80606,0.80606,0.81511,0.8071959,0.8071959,0.8161835000000001
nodes100_gamma2.5_v10.csv,SF,4,0.6,"[0, 9, 1, 5]","[0, 9, 1, 5]","[0, 1, 5, 9]",0.79857,0.79857,0.79857,0.7994346,0.7994346,0.7994346
nodes100_gamma1.5_v3.csv,SF,4,0.6,"[10, 7, 9, 4]","[10, 7, 25, 77]","[4, 7, 8, 9]",0.69925,0.69782,0.70049,0.6981267,0.6980966,0.6993039
nodes100_gamma4_v4.csv,SF,4,0.6,"[2, 7, 1, 0]","[2, 7, 1, 0]","[0, 1, 2, 7]",0.74931,0.74931,0.74931,0.7486942000000001,0.7486942000000001,0.7486942000000001
nodes100_gamma3.5_v9.csv,SF,4,0.6,"[9, 6, 3, 7]","[9, 6, 3, 7]","[3, 6, 7, 9]",0.7802600000000001,0.7802600000000001,0.7802600000000001,0.7787896000000001,0.7787896000000001,0.7787896000000001
nodes100_gamma2.25_v4.csv,SF,4,0.6,"[4, 1, 6, 12]","[4, 1, 6, 19]","[1, 4, 6, 12]",0.73006,0.7287600000000001,0.73006,0.7312685000000001,0.7311194999999999,0.7312685000000001
nodes100_gamma3.5_v5.csv,SF,4,0.6,"[3, 4, 0, 6]","[3, 4, 0, 6]","[0, 3, 4, 6]",0.72542,0.72542,0.72542,0.7217842,0.7217842,0.7217842
nodes100_gamma3.5_v3.csv,SF,4,0.6,"[4, 17, 3, 0]","[4, 17, 3, 0]","[0, 1, 3, 17]",0.69834,0.69834,0.7168800000000001,0.6956113,0.6956113,0.7133099
nodes100_gamma3.5_v1.csv,SF,4,0.6,"[6, 10, 2, 5]","[6, 10, 1, 2]","[1, 2, 4, 10]",0.7186100000000001,0.71742,0.7215600000000001,0.7170516,0.7176997,0.7225591
nodes100_gamma2.25_v2.csv,SF,4,0.6,"[9, 2, 0, 4]","[9, 2, 0, 4]","[0, 2, 4, 9]",0.8165600000000001,0.8165600000000001,0.8165600000000001,0.8173982,0.8173982,0.8173982
nodes100_gamma3.5_v10.csv,SF,4,0.6,"[8, 3, 6, 0]","[8, 3, 6, 0]","[0, 3, 6, 8]",0.65049,0.65049,0.65049,0.6500526000000001,0.6500526000000001,0.6500526000000001
nodes100_gamma4_v10.csv,SF,4,0.6,"[1, 0, 2, 14]","[1, 0, 2, 14]","[0, 1, 2, 14]",0.78318,0.78318,0.78318,0.7811506,0.7811506,0.7811506
nodes100_gamma1.5_v9.csv,SF,4,0.6,"[28, 15, 8, 41]","[28, 15, 8, 41]","[7, 8, 15, 41]",0.29613,0.29613,0.30524,0.29523119999999997,0.29523119999999997,0.3046229
nodes100_gamma2_v9.csv,SF,4,0.6,"[2, 3, 9, 0]","[2, 3, 9, 0]","[0, 2, 3, 9]",0.86069,0.86069,0.86069,0.8590734999999999,0.8590734999999999,0.8590734999999999
nodes100_gamma2.5_v8.csv,SF,4,0.6,"[2, 1, 3, 0]","[2, 1, 3, 0]","[0, 1, 2, 3]",0.85774,0.85774,0.85774,0.8569323,0.8569323,0.8569323
nodes100_gamma2.5_v7.csv,SF,4,0.6,"[0, 2, 4, 3]","[0, 2, 4, 3]","[0, 2, 3, 4]",0.8950600000000001,0.8950600000000001,0.8950600000000001,0.8952126,0.8952126,0.8952126
nodes100_gamma2.5_v4.csv,SF,4,0.6,"[5, 2, 0, 1]","[5, 2, 0, 1]","[0, 1, 2, 4]",0.83914,0.83914,0.8438200000000001,0.8389355999999999,0.8389355999999999,0.843395
nodes100_gamma2_v4.csv,SF,4,0.6,"[20, 0, 12, 14]","[20, 0, 12, 14]","[0, 12, 14, 20]",0.35423000000000004,0.35423000000000004,0.35423000000000004,0.3561616,0.3561616,0.3561616
nodes100_gamma2_v1.csv,SF,4,0.6,"[0, 8, 1, 2]","[0, 8, 1, 2]","[0, 1, 2, 8]",0.85546,0.85546,0.85546,0.8550037,0.8550037,0.8550037
nodes100_gamma3_v3.csv,SF,4,0.6,"[8, 9, 6, 10]","[8, 9, 6, 10]","[6, 8, 9, 10]",0.61655,0.61655,0.61655,0.6142337,0.6142337,0.6142337
nodes100_gamma3.5_v2.csv,SF,4,0.6,"[1, 15, 11, 14]","[1, 15, 11, 14]","[1, 11, 14, 15]",0.71726,0.71726,0.71726,0.7188458,0.7188458,0.7188458
nodes100_gamma2_v2.csv,SF,4,0.6,"[0, 1, 6, 13]","[0, 1, 6, 5]","[0, 1, 6, 13]",0.87051,0.8703200000000001,0.87051,0.869671,0.8700641,0.869671
nodes100_gamma3_v6.csv,SF,4,0.6,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",0.92224,0.92224,0.92224,0.9235729,0.9235729,0.9235729
nodes100_gamma2_v2.csv,SF,4,0.7,"[0, 1, 6, 13]","[0, 1, 6, 13]","[0, 1, 6, 13]",0.89999,0.89999,0.89999,0.8977677,0.8977677,0.8977677
nodes100_gamma2.5_v7.csv,SF,4,0.7,"[0, 2, 3, 5]","[0, 2, 3, 5]","[0, 2, 3, 5]",0.93466,0.93466,0.93466,0.9348511,0.9348511,0.9348511
nodes100_gamma1.5_v10.csv,SF,4,0.7,"[2, 0, 1, 3]","[2, 0, 1, 4]","[0, 1, 2, 3]",0.97768,0.97757,0.97768,0.9771617,0.977218,0.9771617
nodes100_gamma2.5_v9.csv,SF,4,0.7,"[0, 5, 10, 42]","[0, 5, 10, 42]","[0, 5, 10, 42]",0.8737299999999999,0.8737299999999999,0.8737299999999999,0.8739817999999999,0.8739817999999999,0.8739817999999999
nodes100_gamma3.5_v3.csv,SF,4,0.7,"[1, 17, 0, 3]","[1, 17, 0, 3]","[0, 1, 3, 17]",0.77681,0.77681,0.77681,0.7758875000000001,0.7758875000000001,0.7758875000000001
nodes100_gamma2.5_v2.csv,SF,4,0.7,"[1, 0, 13, 2]","[1, 0, 13, 2]","[0, 1, 2, 13]",0.82271,0.82271,0.82271,0.8242135,0.8242135,0.8242135
nodes100_gamma4_v7.csv,SF,4,0.7,"[3, 0, 2, 6]","[3, 0, 2, 6]","[0, 2, 3, 6]",0.90312,0.90312,0.90312,0.9020368000000001,0.9020368000000001,0.9020368000000001
nodes100_gamma4_v6.csv,SF,4,0.7,"[4, 1, 3, 5]","[4, 1, 3, 5]","[1, 3, 4, 5]",0.8560200000000001,0.8560200000000001,0.8560200000000001,0.8565076,0.8565076,0.8565076
nodes100_gamma1.5_v6.csv,SF,4,0.7,"[5, 1, 2, 24]","[5, 1, 2, 0]","[1, 2, 4, 24]",0.80128,0.80086,0.80598,0.8004343,0.8004291000000001,0.8052167
nodes100_gamma2_v7.csv,SF,4,0.7,"[13, 7, 3, 1]","[13, 7, 3, 1]","[1, 3, 7, 13]",0.73945,0.73945,0.73945,0.7381574999999999,0.7381574999999999,0.7381574999999999
nodes100_gamma4_v2.csv,SF,4,0.7,"[8, 0, 1, 11]","[8, 0, 1, 11]","[0, 1, 8, 11]",0.7729699999999999,0.7729699999999999,0.7729699999999999,0.7718725000000001,0.7718725000000001,0.7718725000000001
nodes100_gamma2.25_v9.csv,SF,4,0.7,"[14, 2, 4, 8]","[14, 2, 4, 8]","[0, 2, 4, 8]",0.80807,0.80807,0.81824,0.8079894,0.8079894,0.8178104
nodes100_gamma2.25_v2.csv,SF,4,0.7,"[9, 2, 4, 0]","[9, 2, 4, 0]","[0, 2, 4, 8]",0.85141,0.85141,0.8537299999999999,0.8513679000000001,0.8513679000000001,0.8536089
nodes100_gamma3.5_v2.csv,SF,4,0.7,"[1, 15, 4, 11]","[1, 15, 4, 11]","[1, 4, 11, 15]",0.7872899999999999,0.7872899999999999,0.7872899999999999,0.7880464,0.7880464,0.7880464
nodes100_gamma2.25_v4.csv,SF,4,0.7,"[4, 1, 38, 19]","[4, 1, 38, 19]","[1, 4, 19, 38]",0.77585,0.77585,0.77585,0.7753579,0.7753579,0.7753579
nodes100_gamma3_v7.csv,SF,4,0.7,"[1, 8, 2, 5]","[1, 8, 2, 5]","[1, 2, 5, 8]",0.84529,0.84529,0.84529,0.8458493,0.8458493,0.8458493
nodes100_gamma1.5_v2.csv,SF,4,0.7,"[10, 9, 4, 42]","[10, 9, 4, 13]","[2, 4, 9, 42]",0.7174,0.7170300000000001,0.72246,0.7174411,0.7176299,0.7229145
nodes100_gamma4_v3.csv,SF,4,0.7,"[6, 1, 0, 5]","[6, 1, 0, 5]","[0, 1, 5, 8]",0.88469,0.88469,0.89559,0.8838216,0.8838216,0.8960684000000001
nodes100_gamma2.5_v6.csv,SF,4,0.7,"[5, 4, 2, 21]","[5, 4, 2, 18]","[0, 2, 3, 4]",0.8484700000000001,0.84845,0.85675,0.8486027,0.8486718999999999,0.8567108
nodes100_gamma4_v9.csv,SF,4,0.7,"[8, 0, 3, 1]","[8, 0, 3, 1]","[0, 1, 3, 4]",0.80523,0.80523,0.81389,0.8048896000000001,0.8048896000000001,0.8138631
nodes100_gamma2_v6.csv,SF,4,0.7,"[0, 1, 4, 8]","[0, 1, 4, 8]","[0, 1, 4, 8]",0.92859,0.92859,0.92859,0.9297641,0.9297641,0.9297641
nodes100_gamma3_v6.csv,SF,4,0.7,"[0, 1, 2, 3]","[0, 1, 2, 3]","[0, 1, 2, 3]",0.95478,0.95478,0.95478,0.9556382999999999,0.9556382999999999,0.9556382999999999
nodes100_gamma3.5_v1.csv,SF,4,0.7,"[6, 10, 2, 7]","[6, 10, 2, 7]","[1, 2, 4, 10]",0.76889,0.76889,0.7781100000000001,0.7686687999999999,0.7686687999999999,0.7778062
nodes100_gamma3_v4.csv,SF,4,0.7,"[3, 6, 22, 1]","[3, 6, 22, 1]","[1, 3, 5, 20]",0.68585,0.68585,0.69284,0.6870780000000001,0.6870780000000001,0.6934755
nodes100_gamma2_v5.csv,SF,4,0.7,"[6, 0, 5, 2]","[6, 0, 4, 5]","[0, 2, 3, 5]",0.89692,0.8960299999999999,0.90581,0.8966157,0.8965926000000001,0.9056034
nodes100_gamma1.5_v4.csv,SF,4,0.7,"[4, 0, 2, 1]","[4, 2, 0, 3]","[0, 1, 2, 3]",0.94656,0.94624,0.95546,0.9462447,0.9462179999999999,0.9553297999999999
nodes100_gamma3.5_v8.csv,SF,4,0.7,"[1, 2, 3, 4]","[1, 2, 3, 4]","[1, 2, 3, 4]",0.7600899999999999,0.7600899999999999,0.7600899999999999,0.7598638,0.7598638,0.7598638
nodes100_gamma2_v8.csv,SF,4,0.7,"[3, 0, 2, 20]","[3, 0, 2, 20]","[0, 2, 3, 20]",0.8848299999999999,0.8848299999999999,0.8848299999999999,0.8858204000000001,0.8858204000000001,0.8858204000000001
nodes100_gamma2.5_v1.csv,SF,4,0.7,"[10, 9, 2, 5]","[10, 9, 2, 5]","[2, 4, 5, 9]",0.8497899999999999,0.8497899999999999,0.85377,0.8482924,0.8482924,0.8527115999999999
nodes100_gamma2_v10.csv,SF,4,0.7,"[10, 0, 11, 5]","[10, 0, 11, 5]","[0, 5, 10, 11]",0.8352799999999999,0.8352799999999999,0.8352799999999999,0.8370254,0.8370254,0.8370254
nodes100_gamma3_v10.csv,SF,4,0.7,"[2, 0, 5, 1]","[2, 0, 5, 1]","[0, 1, 2, 5]",0.91288,0.91288,0.91288,0.9124827000000001,0.9124827000000001,0.9124827000000001
nodes100_gamma2.25_v10.csv,SF,4,0.7,"[20, 3, 12, 13]","[20, 3, 12, 13]","[3, 7, 12, 13]",0.6085,0.6085,0.6260100000000001,0.607928,0.607928,0.6253896999999999
nodes100_gamma2.5_v10.csv,SF,4,0.7,"[0, 9, 5, 1]","[0, 9, 5, 1]","[0, 1, 5, 9]",0.8404799999999999,0.8404799999999999,0.8404799999999999,0.8406076,0.8406076,0.8406076
nodes100_gamma2.5_v5.csv,SF,4,0.7,"[0, 1, 5, 4]","[0, 1, 5, 4]","[0, 1, 4, 5]",0.93873,0.93873,0.93873,0.9381899,0.9381899,0.9381899
nodes100_gamma3.5_v4.csv,SF,4,0.7,"[5, 0, 2, 1]","[5, 0, 2, 1]","[0, 1, 2, 5]",0.87318,0.87318,0.87318,0.8738273,0.8738273,0.8738273
nodes100_gamma4_v5.csv,SF,4,0.7,"[15, 13, 5, 4]","[15, 13, 5, 4]","[4, 5, 9, 13]",0.73264,0.73264,0.73841,0.7304201,0.7304201,0.7363036
nodes100_gamma3.5_v9.csv,SF,4,0.7,"[9, 6, 3, 10]","[9, 6, 3, 10]","[3, 6, 9, 10]",0.8224899999999999,0.8224899999999999,0.8224899999999999,0.8229890000000001,0.8229890000000001,0.8229890000000001
nodes100_gamma4_v10.csv,SF,4,0.7,"[1, 0, 2, 6]","[1, 0, 2, 6]","[0, 1, 2, 6]",0.82662,0.82662,0.82662,0.8277767,0.8277767,0.8277767
nodes100_gamma2.25_v3.csv,SF,4,0.7,"[4, 0, 1, 2]","[4, 0, 1, 2]","[0, 1, 2, 3]",0.95518,0.95518,0.96462,0.9560407,0.9560407,0.9650794
nodes100_gamma3_v3.csv,SF,4,0.7,"[8, 9, 6, 10]","[8, 9, 6, 10]","[6, 8, 9, 10]",0.66982,0.66982,0.66982,0.6703209,0.6703209,0.6703209
nodes100_gamma1.5_v5.csv,SF,4,0.7,"[71, 23, 32, 6]","[71, 32, 0, 18]","[23, 32, 48, 53]",0.23765,0.23636,0.24694,0.2385754,0.23850249999999998,0.2469647
nodes100_gamma3.5_v5.csv,SF,4,0.7,"[3, 4, 0, 2]","[3, 4, 0, 2]","[0, 2, 3, 4]",0.77681,0.77681,0.77681,0.7764755,0.7764755,0.7764755
nodes100_gamma2_v9.csv,SF,4,0.7,"[2, 9, 3, 0]","[2, 9, 3, 0]","[0, 2, 3, 9]",0.8855200000000001,0.8855200000000001,0.8855200000000001,0.886691,0.886691,0.886691
nodes100_gamma1.5_v9.csv,SF,4,0.7,"[28, 15, 41, 8]","[15, 8, 41, 7]","[7, 8, 15, 41]",0.31563,0.32705,0.32705,0.3181118,0.3289677,0.3289754
nodes100_gamma2.5_v4.csv,SF,4,0.7,"[2, 1, 0, 4]","[2, 1, 0, 4]","[0, 1, 2, 4]",0.87876,0.87876,0.87876,0.8800931,0.8800931,0.8800931
nodes100_gamma3.5_v6.csv,SF,4,0.7,"[7, 13, 6, 2]","[7, 13, 9, 15]","[2, 3, 6, 13]",0.75767,0.75492,0.7695,0.7589582,0.7562973,0.7702433000000001
